User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Julia Parker","William Butler",Nurse,"2022-01-03 04:42:58",4494,Outgoing,94
"Lizzie Reid","Christian Anderson",Carer,"2021-12-29 10:30:35",891,Outgoing,78
"Lizzie Reid","Philip Watson",Nurse,"2021-11-04 09:28:57",441,Incoming,51
"Lizzie Reid","Alexa Wilkinson",Nurse,"2021-11-18 12:29:37",249,Outgoing,46
"Lizzie Reid","Ethan Hughes",Nurse,"2021-11-16 04:30:40",258,Outgoing,49
"Lizzie Reid","Andy Rose",Carer,"2021-12-29 02:03:20",131,Outgoing,25
"Lizzie Reid","Reece Mitchell",Nurse,"2021-12-08 04:31:13",676,Outgoing,51
"Lizzie Reid","Martin Marshall",Carer,"2021-12-13 05:43:17",431,Outgoing,25
"Lizzie Reid","Lilly Smith",Carer,"2021-12-11 12:41:16",305,Incoming,41
"Lizzie Reid","Brandon Baker",Carer,"2021-11-25 08:54:23",19,Incoming,20
"Lizzie Reid","Amy Graham",Carer,"2021-11-18 04:39:35",161,Incoming,4
"Lizzie Reid","Brandon King",Carer,"2021-11-16 11:54:17",198,Incoming,57
"Lizzie Reid","Reece Mitchell",Nurse,"2021-11-26 05:28:41",985,Incoming,10
"Lizzie Reid","Matthew Walker",Carer,"2021-11-05 02:25:21",963,Incoming,48
"Lizzie Reid","Aaron Morris",Carer,"2021-11-30 09:53:39",126,Outgoing,23
"Lizzie Reid","Candice Holmes",Nurse,"2021-12-28 12:15:42",582,Outgoing,13
"Lizzie Reid","Ashley Miller",Nurse,"2021-12-14 06:37:38",182,Incoming,99
"Lizzie Reid","Candice Campbell",Nurse,"2021-12-17 02:22:08",836,Incoming,51
"Lizzie Reid","Ellie Simpson",Carer,"2022-01-03 06:13:15",373,Outgoing,91
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-22 07:08:44",472,Outgoing,90
"Lizzie Reid","Lizzie Murphy",Nurse,"2021-11-20 09:42:53",288,Outgoing,31
"Lizzie Reid","James Simpson",Carer,"2022-01-01 03:44:59",268,Incoming,45
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-01 12:01:59",94,Outgoing,13
"Lizzie Reid","Ruth Baker",Carer,"2021-12-18 12:58:04",875,Outgoing,73
"Lizzie Reid","Paula Anderson",Carer,"2021-12-08 12:35:58",651,Incoming,97
"Lizzie Reid","Greg Murphy",Nurse,"2021-11-23 03:28:11",474,Incoming,75
"Lizzie Reid","Martin Marshall",Carer,"2021-12-11 07:15:32",587,Incoming,43
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-01 11:32:43",519,Outgoing,72
"Lizzie Reid","Maisie Robinson",Nurse,"2021-12-23 12:57:10",760,Outgoing,34
"Lizzie Reid","Oliver Thompson",Carer,"2021-11-25 08:35:05",530,Incoming,19
"Lizzie Reid","Alice Lloyd",Carer,"2021-11-25 12:56:53",492,Incoming,84
"Lizzie Reid","James Simpson",Carer,"2021-12-07 11:55:01",417,Incoming,12
"Lizzie Reid","Ashley Miller",Nurse,"2021-12-24 01:24:30",166,Outgoing,0
"Lizzie Reid","Gordon Collins",Nurse,"2021-12-18 12:28:12",140,Incoming,51
"Lizzie Reid","Philip Watson",Nurse,"2021-12-31 06:25:43",499,Incoming,54
"Lizzie Reid","Ellie Simpson",Carer,"2021-11-03 12:31:46",721,Incoming,93
"Lizzie Reid","Craig Cox",Nurse,"2021-11-09 02:10:01",108,Incoming,67
"Lizzie Reid","Ruth Baker",Carer,"2021-12-03 04:57:15",17,Incoming,55
"Lizzie Reid","Layla Edwards",Nurse,"2021-11-30 06:22:14",596,Outgoing,86
"Lizzie Reid","Charles Bennett",Nurse,"2021-12-27 02:18:12",797,Outgoing,42
"Lizzie Reid","Christian Anderson",Carer,"2021-12-28 10:54:31",887,Incoming,29
"Lizzie Reid","Christian Anderson",Carer,"2021-11-11 10:05:49",366,Outgoing,88
"Lizzie Reid","Victoria Hill",Nurse,"2021-11-25 09:26:24",218,Outgoing,44
"Lizzie Reid","Isabella Davies",Nurse,"2021-12-05 04:39:08",781,Incoming,64
"Lizzie Reid","Tim Marshall",Nurse,"2021-11-11 11:11:32",80,Outgoing,0
"Lizzie Reid","Mark Davis",Nurse,"2021-12-22 10:04:27",632,Outgoing,10
"Lizzie Reid","William Butler",Nurse,"2022-01-02 04:01:42",588,Outgoing,94
"Lizzie Reid","Oliver Thompson",Carer,"2021-12-24 10:40:02",443,Incoming,88
"Lizzie Reid","Ruth Bailey",Carer,"2021-12-17 01:53:55",721,Incoming,19
"Lizzie Reid","Christian Anderson",Carer,"2022-01-02 08:44:10",56,Outgoing,16
"Lizzie Reid","Dennis Allen",Nurse,"2021-12-03 10:03:44",566,Incoming,70
"Lizzie Reid","Layla Edwards",Nurse,"2021-12-18 07:07:12",333,Outgoing,99
"Lizzie Reid","Candice Campbell",Nurse,"2021-11-07 09:23:30",430,Outgoing,67
"Lizzie Reid","Brandon King",Carer,"2021-12-14 02:25:45",968,Outgoing,80
"Lizzie Reid","Elliot Stewart",Nurse,"2021-12-12 12:58:31",428,Incoming,64
"Lizzie Reid","Helena Richardson",Nurse,"2022-01-01 03:49:02",634,Outgoing,15
"Lizzie Reid","Melissa Watson",Carer,"2021-11-25 01:50:50",422,Incoming,13
"Lizzie Reid","Maisie Robinson",Nurse,"2021-12-25 10:57:13",745,Outgoing,81
"Lizzie Reid","Alexa Wilkinson",Nurse,"2021-11-21 01:16:10",135,Outgoing,75
"Lizzie Reid","Claire Morgan",Carer,"2021-12-22 09:32:43",948,Outgoing,76
"Lizzie Reid","Ruth Baker",Carer,"2021-12-11 11:08:47",467,Outgoing,40
"Lizzie Reid","Damien Wright",Nurse,"2021-11-18 12:13:12",252,Incoming,48
"Lizzie Reid","Paula Fox",Nurse,"2021-12-01 07:41:23",899,Outgoing,52
"Lizzie Reid","Elliot Stewart",Nurse,"2021-11-29 06:20:34",283,Incoming,57
"Lizzie Reid","Gordon Collins",Nurse,"2021-12-27 11:31:35",948,Outgoing,11
"Lizzie Reid","Gordon Collins",Nurse,"2021-11-15 08:51:01",520,Incoming,51
"Lizzie Reid","Molly Edwards",Nurse,"2021-12-18 08:28:38",840,Incoming,53
"Lizzie Reid","Toby Russell",Nurse,"2021-12-10 06:26:40",526,Incoming,60
"Lizzie Reid","Lily Richards",Carer,"2021-11-05 07:09:29",286,Outgoing,96
"Lizzie Reid","Damien Wright",Nurse,"2021-11-05 10:41:07",766,Outgoing,20
"Lizzie Reid","Amy Graham",Carer,"2021-12-09 09:43:11",824,Outgoing,10
"Lizzie Reid","Brandon King",Carer,"2021-11-27 12:14:00",693,Outgoing,70
"Lizzie Reid","Christian Anderson",Carer,"2021-12-13 06:35:58",609,Incoming,38
"Lizzie Reid","Adrian Turner",Carer,"2021-12-15 04:01:05",855,Outgoing,67
"Lizzie Reid","Eva Edwards",Carer,"2022-01-01 01:02:45",688,Incoming,99
"Lizzie Reid","Dominic Marshall",Nurse,"2021-12-01 02:07:33",857,Outgoing,43
"Lizzie Reid","Dennis Allen",Nurse,"2021-11-16 07:21:48",748,Incoming,16
"Lizzie Reid","Jade Ellis",Carer,"2021-11-17 04:27:04",902,Incoming,85
"Lizzie Reid","Amy Graham",Carer,"2021-11-15 11:10:40",721,Outgoing,43
"Lizzie Reid","Andrew Wood",Carer,"2021-12-10 05:03:43",605,Incoming,1
"Lizzie Reid","Lewis Ellis",Nurse,"2021-12-18 10:38:14",141,Outgoing,12
"Lizzie Reid","Naomi Khan",Nurse,"2021-12-31 09:28:47",279,Incoming,8
"Lizzie Reid","Alice Shaw",Carer,"2022-01-02 07:32:57",414,Incoming,0
"Lizzie Reid","Ashley Holmes",Carer,"2021-12-30 05:52:30",228,Incoming,26
"Lizzie Reid","Martin Marshall",Carer,"2021-12-23 04:00:05",672,Outgoing,41
"Lizzie Reid","Ella Johnson",Nurse,"2021-12-01 01:09:30",533,Incoming,93
"Lizzie Reid","Philip Watson",Nurse,"2021-12-17 09:10:15",935,Outgoing,95
"Lizzie Reid","Lewis Ellis",Nurse,"2021-12-11 03:46:28",697,Outgoing,11
"Lizzie Reid","Tanya Campbell",Carer,"2021-11-06 09:02:50",963,Outgoing,46
"Lizzie Reid","Matthew Walker",Carer,"2021-11-26 10:51:29",264,Incoming,60
"Lizzie Reid","Elliot Stewart",Nurse,"2021-11-13 12:28:44",375,Incoming,90
"Lizzie Reid","Florence Lee",Carer,"2021-12-25 01:45:26",870,Incoming,2
"Lizzie Reid","Emily Morris",Nurse,"2021-12-10 05:57:22",565,Incoming,78
"Lizzie Reid","Kelly Graham",Nurse,"2021-12-10 12:15:57",696,Outgoing,6
"Lizzie Reid","Ashley Holmes",Carer,"2021-12-15 05:17:32",716,Incoming,33
"Lizzie Reid","Brandon Baker",Carer,"2021-12-21 11:33:10",3,Outgoing,25
"Lizzie Reid","Alexa Wilkinson",Nurse,"2021-12-31 01:46:59",655,Outgoing,50
"Lizzie Reid","Jackson Ward",Nurse,"2021-12-23 08:51:26",346,Incoming,42
"Lizzie Reid","Jade Ellis",Carer,"2021-12-11 06:42:37",95,Outgoing,40
"Lizzie Reid","Rowena Reynolds",Carer,"2021-12-05 10:40:11",267,Incoming,33
"Lizzie Reid","Philip Watson",Nurse,"2021-12-23 05:55:58",219,Incoming,65
"Lizzie Reid","Lexi Cox",Nurse,"2021-11-24 06:09:32",629,Outgoing,4
"Lizzie Reid","Melissa Chapman",Carer,"2021-11-24 03:43:09",6,Outgoing,7
"Lizzie Reid","Brandon King",Carer,"2021-12-25 11:32:47",429,Incoming,40
"Lizzie Reid","Dennis Kelly",Nurse,"2021-11-30 07:10:07",308,Incoming,92
"Lizzie Reid","Andrew Wood",Carer,"2021-12-06 02:15:03",824,Incoming,62
"Lizzie Reid","Emily Morris",Nurse,"2021-12-11 03:47:35",224,Incoming,49
"Lizzie Reid","Oliver Thompson",Carer,"2021-12-11 07:39:13",770,Outgoing,76
"Lizzie Reid","Jackson Ward",Nurse,"2021-11-25 12:54:54",251,Outgoing,16
"Lizzie Reid","Melissa Watson",Carer,"2021-12-20 05:45:40",525,Incoming,5
"Lizzie Reid","Ella Johnson",Nurse,"2021-12-29 02:14:24",45,Outgoing,63
"Lizzie Reid","Florence Stevens",Nurse,"2021-11-16 01:34:04",990,Outgoing,0
"Lizzie Reid","Paul Miller",Carer,"2021-11-12 12:38:29",912,Incoming,61
"Lizzie Reid","Ashley Holmes",Carer,"2021-12-03 07:56:03",290,Outgoing,36
"Lizzie Reid","Ashley Holmes",Carer,"2021-11-08 12:40:58",314,Outgoing,7
"Lizzie Reid","Molly Edwards",Nurse,"2021-11-17 05:49:47",397,Incoming,56
"Lizzie Reid","Candice Campbell",Nurse,"2021-12-24 06:25:04",230,Incoming,7
"Lizzie Reid","Layla Edwards",Nurse,"2021-12-11 01:25:14",393,Incoming,6
"Lizzie Reid","Ethan Hughes",Nurse,"2021-11-30 11:01:23",102,Incoming,60
"Lizzie Reid","Greg Murphy",Nurse,"2022-01-01 02:03:10",906,Outgoing,29
"Lizzie Reid","Stacey Cox",Nurse,"2021-11-20 07:50:23",395,Incoming,100
"Lizzie Reid","Adrian Turner",Carer,"2021-12-18 05:28:53",392,Incoming,21
"Lizzie Reid","Wayne James",Nurse,"2021-12-14 01:21:09",862,Outgoing,13
"Lizzie Reid","Matthew Walker",Carer,"2021-11-06 12:53:16",73,Incoming,58
"Lizzie Reid","Isabel Griffiths",Nurse,"2021-12-02 02:05:21",314,Outgoing,23
"Lizzie Reid","Kelly Graham",Nurse,"2022-01-01 05:34:06",960,Incoming,70
"Lizzie Reid","Melissa Chapman",Carer,"2021-12-24 04:22:30",220,Outgoing,34
"Lizzie Reid","Lilly Smith",Carer,"2021-12-03 06:45:43",487,Outgoing,17
"Lizzie Reid","Grant Gray",Nurse,"2021-12-21 04:05:42",634,Incoming,49
"Lizzie Reid","Charles Bennett",Nurse,"2021-12-30 11:47:16",192,Outgoing,83
"Lizzie Reid","Candice Campbell",Nurse,"2021-12-03 03:50:16",170,Outgoing,78
"Lizzie Reid","Ellie Simpson",Carer,"2021-12-06 01:22:26",639,Outgoing,8
"Lizzie Reid","Charles Bennett",Nurse,"2021-11-10 03:24:07",534,Outgoing,32
"Lizzie Reid","Adrian Turner",Carer,"2021-11-24 08:07:53",331,Outgoing,92
"Lizzie Reid","Lexi Cox",Carer,"2021-11-07 05:56:17",343,Outgoing,84
"Lizzie Reid","Tim Marshall",Nurse,"2021-12-05 01:58:51",123,Incoming,44
"Lizzie Reid","Layla Edwards",Nurse,"2021-12-30 09:48:39",234,Outgoing,25
"Lizzie Reid","Christian Anderson",Carer,"2021-11-19 07:42:34",436,Outgoing,60
"Lizzie Reid","Charles Bennett",Nurse,"2021-11-27 09:08:27",40,Incoming,4
"Lizzie Reid","Florence Stevens",Nurse,"2021-12-15 01:38:17",896,Outgoing,59
"Lizzie Reid","Craig Cox",Nurse,"2021-12-16 06:14:54",706,Incoming,16
"Lizzie Reid","Rowena Reynolds",Carer,"2021-11-04 04:33:23",568,Incoming,21
"Lizzie Reid","Andrew Wood",Carer,"2021-12-23 03:15:00",507,Outgoing,53
"Lizzie Reid","Louis Powell",Nurse,"2021-12-26 02:22:01",409,Outgoing,87
"Lizzie Reid","Grant Gray",Nurse,"2021-12-21 05:29:22",851,Outgoing,62
"Lizzie Reid","Chloe Wright",Carer,"2021-11-13 04:27:30",183,Incoming,84
"Lizzie Reid","Harrison Davis",Nurse,"2021-12-31 05:50:09",528,Incoming,80
"Lizzie Reid","Ashley Miller",Nurse,"2021-12-19 12:37:18",493,Incoming,74
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-05 04:34:10",502,Incoming,9
"Lizzie Reid","Reece Mitchell",Nurse,"2021-12-04 07:54:38",716,Outgoing,26
"Lizzie Reid","Maisie Robinson",Nurse,"2021-12-20 10:22:06",903,Incoming,88
"Lizzie Reid","Callum Rose",Nurse,"2021-12-12 01:42:10",349,Outgoing,40
"Lizzie Reid","Melissa Watson",Carer,"2021-11-15 04:47:39",165,Outgoing,76
"Lizzie Reid","Wendy Saunders",Nurse,"2021-11-25 04:47:29",225,Incoming,36
"Lizzie Reid","Rowena Reynolds",Carer,"2021-12-06 03:25:09",347,Incoming,22
"Lizzie Reid","Isabella Davies",Nurse,"2021-12-20 06:00:46",640,Incoming,61
"Lizzie Reid","Rachel Davies",Carer,"2021-12-11 10:34:10",870,Outgoing,37
"Lizzie Reid","Ella Johnson",Nurse,"2021-12-11 04:02:43",288,Outgoing,56
"Lizzie Reid","Candice Campbell",Nurse,"2021-12-19 05:26:58",405,Outgoing,6
"Lizzie Reid","Alexa Wilkinson",Nurse,"2021-11-10 08:53:24",393,Outgoing,95
"Lizzie Reid","Lizzie Murphy",Nurse,"2021-12-20 11:52:55",110,Incoming,65
"Lizzie Reid","Alexa Wilkinson",Nurse,"2021-12-06 03:31:33",91,Outgoing,38
"Lizzie Reid","Aaron Morris",Carer,"2022-01-03 12:08:01",870,Incoming,68
"Lizzie Reid","Stacey Cox",Nurse,"2021-11-25 08:05:38",76,Outgoing,0
"Lizzie Reid","Callum Rose",Nurse,"2021-11-11 09:11:24",968,Outgoing,66
"Lizzie Reid","Florence Lee",Carer,"2021-11-24 08:35:46",572,Incoming,4
"Lizzie Reid","Holly Morris",Carer,"2021-11-27 03:34:00",160,Incoming,94
"Lizzie Reid","Wayne James",Nurse,"2021-11-09 04:26:03",740,Incoming,65
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-28 10:17:35",858,Incoming,53
"Lizzie Reid","Kelly Graham",Nurse,"2021-12-13 10:23:40",927,Incoming,39
"Lizzie Reid","Zoe Thomas",Carer,"2021-11-04 12:03:32",246,Outgoing,52
"Lizzie Reid","Lexi Cox",Carer,"2021-12-12 09:05:03",699,Incoming,20
"Lizzie Reid","Alice Shaw",Carer,"2021-12-03 07:59:12",486,Incoming,59
"Lizzie Reid","Callum Rose",Nurse,"2021-11-24 06:54:46",798,Incoming,81
"Lizzie Reid","Melissa Watson",Carer,"2021-11-26 12:25:34",231,Outgoing,24
"Lizzie Reid","Brandon Baker",Carer,"2021-11-21 06:08:29",447,Incoming,52
"Lizzie Reid","Florence Stevens",Nurse,"2021-11-30 09:46:42",369,Incoming,8
"Lizzie Reid","Florence Stevens",Nurse,"2021-12-14 01:52:36",158,Outgoing,11
"Lizzie Reid","Arthur Turner",Nurse,"2021-11-27 08:42:55",711,Incoming,3
"Lizzie Reid","Lilly Smith",Carer,"2021-12-27 05:52:44",515,Outgoing,98
"Lizzie Reid","Jake Reid",Nurse,"2021-12-25 09:10:23",676,Outgoing,74
"Lizzie Reid","Ashley Holmes",Carer,"2021-11-03 11:33:56",130,Incoming,84
"Lizzie Reid","Florence Lee",Carer,"2021-12-09 08:26:26",938,Outgoing,13
"Lizzie Reid","Elliot Stewart",Nurse,"2021-11-17 06:02:28",366,Outgoing,1
"Lizzie Reid","Lewis Ellis",Nurse,"2021-11-17 04:45:34",737,Outgoing,100
"Lizzie Reid","Lexi Cox",Carer,"2021-11-12 07:26:05",69,Incoming,30
"Lizzie Reid","Wendy Saunders",Nurse,"2021-12-02 10:42:33",260,Outgoing,22
"Lizzie Reid","Philip Watson",Nurse,"2022-01-02 11:59:47",26,Outgoing,9
"Lizzie Reid","Tanya Wilkinson",Carer,"2021-11-11 06:42:25",558,Outgoing,7
"Lizzie Reid","Alice Shaw",Carer,"2021-12-14 06:10:44",813,Outgoing,44
"Lizzie Reid","Dominic Marshall",Nurse,"2021-12-30 08:52:00",754,Incoming,71
"Lizzie Reid","Brandon King",Carer,"2022-01-01 05:25:29",368,Outgoing,66
"Lizzie Reid","Toby Russell",Nurse,"2021-11-07 04:20:28",940,Outgoing,84
"Lizzie Reid","Harrison Davis",Nurse,"2021-12-26 05:05:37",709,Incoming,63
"Lizzie Reid","Mandy Parker",Carer,"2021-11-16 10:41:15",986,Incoming,93
"Lizzie Reid","Andrew Wood",Carer,"2021-11-28 10:35:03",544,Outgoing,74
"Lizzie Reid","Helena Richardson",Nurse,"2021-12-22 03:41:11",614,Outgoing,31
"Lizzie Reid","Toby Russell",Nurse,"2021-12-16 09:35:13",143,Outgoing,65
"Lizzie Reid","Alfie Kennedy",Nurse,"2021-12-31 09:56:11",296,Outgoing,15
"Lizzie Reid","Oliver Thompson",Carer,"2021-12-08 06:12:14",27,Outgoing,72
"Lizzie Reid","Max Holmes",Carer,"2021-11-26 02:18:52",350,Incoming,56
"Lizzie Reid","Lexi Bell",Carer,"2021-11-24 07:20:17",850,Incoming,69
"Lizzie Reid","Adam Ross",Carer,"2021-12-10 03:54:00",431,Outgoing,11
"Lizzie Reid","Claire Morgan",Carer,"2021-11-13 12:46:31",392,Outgoing,14
"Lizzie Reid","Naomi Khan",Nurse,"2021-11-06 10:35:56",563,Incoming,36
"Lizzie Reid","Andrew Wood",Carer,"2021-11-07 07:46:21",614,Incoming,57
"Lizzie Reid","Grant Gray",Nurse,"2021-12-15 01:35:42",713,Outgoing,59
"Lizzie Reid","Kelly Graham",Nurse,"2021-11-18 07:17:24",598,Incoming,1
"Lizzie Reid","Grant Gray",Nurse,"2021-12-07 11:08:54",520,Outgoing,60
"Lizzie Reid","Philip Watson",Nurse,"2021-11-24 10:18:52",91,Incoming,76
"Lizzie Reid","James Simpson",Carer,"2021-12-25 11:02:56",984,Incoming,59
"Lizzie Reid","Claire Morgan",Carer,"2021-11-30 01:40:48",628,Outgoing,52
"Lizzie Reid","Paula Anderson",Carer,"2021-11-25 05:36:43",682,Incoming,87
"Lizzie Reid","Molly Edwards",Nurse,"2021-11-19 05:11:21",464,Incoming,77
"Lizzie Reid","Candice Campbell",Nurse,"2022-01-02 11:07:26",877,Outgoing,4
"Lizzie Reid","Ellie Simpson",Carer,"2021-11-18 07:55:00",216,Incoming,27
"Lizzie Reid","Andrew Wood",Carer,"2021-11-06 02:06:45",41,Outgoing,96
"Lizzie Reid","Noah Marshall",Carer,"2021-12-06 10:41:23",867,Outgoing,3
"Lizzie Reid","Charles Bennett",Nurse,"2021-12-06 01:49:16",131,Outgoing,90
"Lizzie Reid","Helena Richardson",Nurse,"2021-11-05 07:02:03",65,Outgoing,75
"Lizzie Reid","Isabel Griffiths",Nurse,"2021-11-07 02:12:43",254,Incoming,85
"Lizzie Reid","Dennis Allen",Nurse,"2021-12-31 09:58:02",705,Incoming,48
"Lizzie Reid","Adam Ross",Carer,"2022-01-02 03:40:19",80,Outgoing,40
"Lizzie Reid","Lexi Bell",Carer,"2021-12-15 07:45:31",683,Incoming,15
"Lizzie Reid","Isabel Griffiths",Nurse,"2021-12-12 05:30:24",990,Outgoing,97
"Lizzie Reid","Layla Edwards",Nurse,"2021-12-16 10:58:54",933,Incoming,94
"Lizzie Reid","Ruth Bailey",Carer,"2022-01-02 11:17:18",611,Incoming,5
"Lizzie Reid","Eva Edwards",Carer,"2021-11-26 12:58:25",541,Incoming,37
"Lizzie Reid","Elliot Stewart",Nurse,"2021-11-22 05:22:32",557,Incoming,85
"Lizzie Reid","Brandon King",Carer,"2021-11-26 12:42:04",884,Outgoing,82
"Lizzie Reid","Melissa Watson",Carer,"2021-11-21 02:19:03",245,Outgoing,47
"Lizzie Reid","Florence Stevens",Nurse,"2021-11-21 10:15:33",184,Incoming,41
"Lizzie Reid","Amy Graham",Carer,"2021-12-31 12:17:40",183,Outgoing,41
"Lizzie Reid","Lizzie Murphy",Nurse,"2021-11-22 11:13:48",379,Incoming,79
"Lizzie Reid","Ashley Holmes",Carer,"2021-12-30 05:30:21",152,Incoming,57
"Lizzie Reid","Candice Campbell",Nurse,"2022-01-01 01:42:56",387,Outgoing,33
"Lizzie Reid","Candice Holmes",Nurse,"2021-12-21 03:47:28",472,Incoming,40
"Lizzie Reid","Brandon King",Carer,"2021-12-28 12:43:58",6155,Incoming,60
"Lizzie Reid","Alan Miller",Carer,"2022-01-04 09:27:10",2163,Outgoing,42
"Lizzie Reid","Toby Russell",Nurse,"2021-12-29 12:38:01",4123,Incoming,0
"Lizzie Reid","Isabel Griffiths",Nurse,"2021-12-31 11:14:51",732,Incoming,4
"Lizzie Reid","Florence Lee",Carer,"2021-12-28 03:52:00",2111,Outgoing,82
"Lizzie Reid","Harrison Davis",Nurse,"2021-12-29 07:23:44",5272,Incoming,36
"Lizzie Reid","Isabel Griffiths",Nurse,"2022-01-02 11:04:14",245,Incoming,36
"Lizzie Reid","Rowena Reynolds",Carer,"2022-01-03 09:00:02",5221,Outgoing,52
"Lizzie Reid","Molly Edwards",Nurse,"2021-12-29 05:19:24",2657,Incoming,78
"Lizzie Reid","Lexi Cox",Carer,"2021-12-29 01:18:43",7250,Outgoing,99
"Lizzie Reid","Stacey Cox",Nurse,"2021-12-31 05:42:52",7444,Incoming,62
"Lizzie Reid","Alice Lloyd",Carer,"2021-12-28 01:12:45",6260,Incoming,77
"Lizzie Reid","Zoe Thomas",Carer,"2022-01-01 09:47:50",416,Incoming,67
"Lizzie Reid","Alice Lloyd",Carer,"2021-12-29 03:53:21",941,Outgoing,25
"Lizzie Reid","Amanda Hunt",Carer,"2022-01-03 09:08:04",8531,Incoming,96
"Lizzie Reid","Emily Morris",Nurse,"2021-12-29 03:26:57",3281,Outgoing,20
"Lizzie Reid","Louis Powell",Nurse,"2022-01-02 08:16:53",8014,Outgoing,88
"Lizzie Reid","Melissa Chapman",Carer,"2021-12-28 05:01:55",8428,Incoming,75
"Lizzie Reid","Tara Patel",Carer,"2022-01-01 11:36:10",4017,Outgoing,48
"Lizzie Reid","Elliot Stewart",Nurse,"2021-12-29 11:25:38",8147,Incoming,46
"Lizzie Reid","Louis Powell",Nurse,"2021-12-28 06:13:32",1167,Incoming,24
"Lizzie Reid","Jacob Carter",Nurse,"2021-12-29 08:34:05",1703,Incoming,81
"Lizzie Reid","Holly Morris",Carer,"2022-01-01 10:34:04",7944,Outgoing,32
"Lizzie Reid","Paul Miller",Carer,"2022-01-01 04:15:17",3823,Incoming,81
"Lizzie Reid","Naomi Khan",Nurse,"2022-01-01 10:13:38",3773,Outgoing,34
"Lizzie Reid","Paul Miller",Carer,"2021-12-28 12:21:54",3116,Outgoing,62
"Lizzie Reid","Toby Russell",Nurse,"2022-01-02 07:06:22",6232,Outgoing,9
"Lizzie Reid","Ashley Holmes",Carer,"2021-12-29 04:14:13",746,Incoming,96
"Lizzie Reid","Brandon King",Carer,"2021-12-31 07:49:47",5444,Incoming,99
"Lizzie Reid","Martin Marshall",Carer,"2022-01-03 02:48:11",5612,Incoming,36
"Lizzie Reid","Tim Marshall",Nurse,"2022-01-02 03:20:53",8894,Incoming,72
"Lizzie Reid","Wayne James",Nurse,"2021-12-28 01:36:28",1108,Outgoing,67
"Lizzie Reid","Victoria Hill",Nurse,"2021-12-31 09:55:26",7107,Outgoing,22
"Lizzie Reid","Lexi Cox",Carer,"2022-01-03 12:15:52",7534,Outgoing,3
"Lizzie Reid","Lily Richards",Carer,"2022-01-01 03:18:25",3159,Incoming,7
"Lizzie Reid","Tim Marshall",Nurse,"2021-12-29 11:59:29",8199,Incoming,4
"Lizzie Reid","Paula Anderson",Carer,"2022-01-04 08:47:17",7517,Outgoing,11
"Lizzie Reid","Lily Richards",Carer,"2021-12-28 11:47:16",1288,Incoming,41
"Lizzie Reid","Brandon King",Carer,"2021-12-31 08:43:30",7238,Incoming,33
"Lizzie Reid","Philip Watson",Nurse,"2021-12-30 08:13:19",8097,Incoming,11
"Lizzie Reid","Yvette King",Nurse,"2021-12-28 10:34:18",1522,Outgoing,6
"Lizzie Reid","Alice Lloyd",Carer,"2021-12-27 07:57:55",6950,Outgoing,60
"Lizzie Reid","James Simpson",Carer,"2021-12-29 10:50:05",7011,Incoming,85
"Lizzie Reid","Martin Marshall",Carer,"2021-12-27 10:05:58",7425,Outgoing,84
"Lizzie Reid","Victoria Hill",Nurse,"2021-12-28 03:11:27",3739,Outgoing,38
"Lizzie Reid","Ruth Baker",Carer,"2022-01-05 06:42:02",868,Outgoing,12
"Lizzie Reid","Melissa Watson",Carer,"2022-01-01 08:13:50",1083,Outgoing,20
"Lizzie Reid","Tanya Campbell",Carer,"2021-12-28 05:46:06",1360,Outgoing,67
"Lizzie Reid","Mark Davis",Nurse,"2021-12-29 10:35:24",6234,Incoming,75
"Lizzie Reid","Arthur Turner",Nurse,"2021-12-28 11:57:10",841,Incoming,79
"Lizzie Reid","Lily Richards",Carer,"2022-01-02 06:00:21",9990,Outgoing,50
"Lizzie Reid","Gordon Collins",Nurse,"2021-12-29 08:38:46",4778,Incoming,20
"Lizzie Reid","Brandon King",Carer,"2022-01-03 09:01:10",7060,Outgoing,32
"Lizzie Reid","Melissa Watson",Carer,"2021-12-27 06:02:29",6702,Incoming,1
"Lizzie Reid","Florence Lee",Carer,"2022-01-05 04:22:46",6041,Incoming,78
